time,Raw cam yaw,Raw odom yaw,Kalman filtered fused yaw,Control signal
0.21322393417358398,-0.00016244268044829369,0.0,-2.9377678168956772e-05,5.9107888407105113e-05
0.3007349967956543,-0.00016244268044829369,0.0,-5.1381030478884297e-05,0.00010314361153239552
0.4081289768218994,-0.00016244268044829369,-0.004747935513921055,-8.6057036235224219e-05,0.0001727944622980165
0.507457971572876,-0.00016244268044829369,-0.004747935513921055,-0.00011237908500012229,0.00022557977632135798
0.6084890365600586,-0.0005689059616997838,-0.004747935513921055,-0.00018471895939226052,0.00037108912807311766
0.734673023223877,-0.0005689059616997838,-0.0047479355139210516,-0.00024067134551773283,0.00048331134753409172
0.80715012550354,-0.0007138143992051482,-0.0047479355139210516,-0.00030006995421974974,0.00060274313171248043
1.0387489795684814,-0.002362698083743453,-0.009495871027842108,-0.00053018945450592967,0.0010657493896010343
1.0586819648742676,-0.002362698083743453,-0.009495871027842108,-0.00071408892316951261,0.001434513723962877
1.103053092956543,-0.002362698083743453,-0.009495871027842108,-0.00086285712437241674,0.0017334237757628762
1.2054381370544434,-0.0013816142454743385,-0.009495871027842108,-0.000894930089438883,0.0017981924117363762
1.3058900833129883,0.004142359830439091,-0.009495871027842108,-0.00041300522215084149,0.00083003045681737564
1.4060420989990234,0.0015090584056451917,-0.014243806541763165,-0.0002412327372833608,0.00049006962776485549
1.514336109161377,0.0010849267710000277,-0.014243806541763165,-0.00012581740445839976,0.00026005420181500271
1.6126389503479004,1.375950887450017e-05,-0.014243806541763165,-0.0001271360736040491,0.00026411315199440942
1.7079839706420898,1.375950887450017e-05,-0.018991742055684213,-0.00014162750043111724,0.00029351098593882974
1.8038041591644287,0.0026293511036783457,-0.014243806541763156,0.00014946142139138314,-0.00029202156730605039
1.9089789390563965,0.002573942067101598,-0.018991742055684213,0.00040142904362076728,-0.00079636829680402178
2.0098841190338135,0.0021151683758944273,-0.014243806541763156,0.00059378485918550354,-0.0011816709979304068
2.1065239906311035,0.0016432480188086629,-0.014243806541763156,0.00071043877004775048,-0.0014156422824852528
2.320512056350708,0.0016432480188086629,-0.018991742055684213,0.00080066633422997508,-0.0015974340669447143
2.3595120906829834,0.0016432480188086629,-0.018991742055684213,0.00088158384190038992,-0.0017609386880100965
