time,Raw cam yaw,Raw odom yaw,Kalman filtered fused yaw
0.2350749969482422,-0.0006305528222583234,-0.3276075504605525,-0.00041122443189942342
0.32496190071105957,-0.0006305528222583234,-0.3276075504605525,-0.00071667533314630411
0.4288959503173828,-0.0006305528222583234,-0.33235548597447356,-0.00094892836945921401
0.5310289859771729,-0.0029089231975376606,-0.3513472280301578,-0.00144387847154828
0.6272687911987305,-0.016026195138692856,-0.3513472280301578,-0.0035505093003613672
0.7346878051757812,-0.03726685419678688,-0.370338970085842,-0.0077896334062021793
0.8335797786712646,-0.03726685419678688,-0.3893307121415262,-0.011136975234768299
0.9271187782287598,-0.06195602938532829,-0.4083224541972104,-0.016429010810024201
1.0279147624969482,-0.0659075453877449,-0.4178183252250525,-0.021078896046964401
1.1375517845153809,-0.05310600623488426,-0.4225662607389736,-0.023611684124238627
1.2272307872772217,-0.048556990921497345,-0.4320621317668157,-0.025260468942411001
1.331981897354126,-0.048556990921497345,-0.43681006728073674,-0.026644039383307162
1.4326069355010986,-0.046959519386291504,-0.43681006728073674,-0.02769642983348837
1.5306267738342285,-0.0498393252491951,-0.43681006728073674,-0.028942802164650894
1.6328837871551514,-0.03845765069127083,-0.43681006728073674,-0.028953036869409012
1.7458570003509521,-0.02993617206811905,-0.43681006728073674,-0.028094987831956068
1.8372509479522705,-0.02993617206811905,-0.4320621317668157,-0.027353798760974116
1.9412598609924316,-0.015259654261171818,-0.42731419625289463,-0.024983352037498022
2.0284759998321533,-0.00226803682744503,-0.4225662607389736,-0.02123503800817109
2.137237787246704,0.003899591974914074,-0.4225662607389736,-0.017050476899317438
2.237107992172241,0.00675845704972744,-0.41307038971113147,-0.012901435283238331
2.3482818603515625,0.00675845704972744,-0.4083224541972104,-0.0091943487881550393
2.4272677898406982,0.013928692787885666,-0.4083224541972104,-0.0049298858033989578
2.531674861907959,0.016385642811655998,-0.4083224541972104,-0.00082890246313078683
2.626997947692871,0.020028600469231606,-0.3988265831693683,0.0032833018275494311
2.7270209789276123,0.021516498178243637,-0.39407864765544726,0.0070873638963784083
2.8260838985443115,0.021516498178243637,-0.39407864765544726,0.010397211724026273
2.93082594871521,0.017436698079109192,-0.39407864765544726,0.012694012655006739
3.0259509086608887,0.019490303471684456,-0.39407864765544726,0.014964023887771906
