time,Raw cam yaw,Raw odom yaw,Kalman filtered fused yaw
1.2444391250610352,0.0004584025009535253,0.0,8.327694967518839e-05
1.3317711353302002,0.0004584025009535253,0.0,0.00014616216703177456
1.494354009628296,0.0004584025009535253,0.0,0.00019446073249188418
1.5481791496276855,0.0004584025009535253,0.0,0.00023193032240377318
1.6418910026550293,0.0004584025009535253,-0.004747935513921057,0.00026114889167705804
1.7412569522857666,-9.431527723791078e-05,-3.469446951953614e-18,0.00021655070762244486
1.8381330966949463,-0.001111753867007792,-3.469446951953614e-18,6.4925487408482708e-05
1.93812894821167,-0.0003389192570466548,-0.004747935513921057,2.6778937083773412e-05
2.034058094024658,-0.0005368674756027758,-0.004747935513921057,-2.3849580264906852e-05
2.140079975128174,-0.0005368674756027758,-0.009495871027842114,-6.5040591510388156e-05
2.239537000656128,-0.006834274623543024,-0.009495871027842114,-0.00070406650412565381
2.344571113586426,-0.005349610932171345,-0.009495871027842114,-0.0011139938767683278
2.4377400875091553,-0.004010157193988562,-0.009495871027842114,-0.0013470196786805296
2.972079038619995,-0.002919535618275404,-0.004747935513921057,-0.001449957236128632
2.9769389629364014,-0.002919535618275404,-0.004747935513921057,-0.001546513925578609
2.984511137008667,-0.002919535618275404,-0.004747935513921057,-0.001639148927485883
3.019814968109131,-0.002919535618275404,0.0,-0.0017290811676110636
3.023406982421875,-0.002919535618275404,0.0,-0.0018166183709395862
3.2807841300964355,-0.002919535618275404,-0.004747935513921057,-0.0019014181269898245
3.2846901416778564,-0.002919535618275404,-0.004747935513921057,-0.0019827484247698299
3.2875590324401855,-0.002919535618275404,-0.004747935513921057,-0.0020598456069859097
3.7124669551849365,-0.0016360979061573744,-0.009495871027842114,-0.0019585232135007095
3.7156851291656494,-0.0016360979061573744,-0.009495871027842114,-0.0018692539419493798
3.7190301418304443,-8.918778803490568e-06,-0.009495871027842114,-0.0015649102567883834
3.7221620082855225,0.019758174195885658,-0.009495871027842114,0.001473505465444233
3.7408089637756348,0.012368116527795792,-0.009495871027842114,0.0031150688388765155
3.8360650539398193,0.009156959131360054,-0.009495871027842114,0.0041028581163226052
3.9699230194091797,0.007910151965916157,-0.009495871027842114,0.0047895211533679561
4.032093048095703,0.007910151965916157,-0.009495871027842114,0.0053864125604224621
4.142724990844727,0.00911196880042553,-0.01424380654176317,0.006071953453092035
4.239917039871216,0.007610548287630081,-0.004747935513921064,0.006457099690221217
4.335471153259277,0.005751173943281174,-0.00949587102784212,0.00653303996370174
4.442401170730591,0.0035933370236307383,-0.00949587102784212,0.0063022036399655946
4.541823148727417,0.0035933370236307383,-0.014243806541763177,0.0061023531101526782
4.6470701694488525,0.004223322495818138,-0.014243806541763177,0.0060148375716453381
4.7465431690216064,0.0024236601311713457,-0.00949587102784212,0.0056982608342613789
4.847215175628662,0.0009521222673356533,-0.014243806541763177,0.0052292226242545764
4.945058107376099,0.0009521222673356533,-0.014243806541763177,0.0048241513379374667
5.043291091918945,0.001500664628110826,-0.018991742055684234,0.0045461397853550512
5.134308099746704,0.0013371045934036374,-0.018991742055684234,0.0042844776171038291
5.2516889572143555,0.001456821453757584,-0.018991742055684234,0.0040735317068469447
5.3447041511535645,0.0011574606178328395,-0.014243806541763177,0.0038519568146614946
5.436880111694336,0.0010536964982748032,-0.014243806541763177,0.0036460393960409789
5.539241075515747,0.0010536964982748032,-0.014243806541763177,0.00346668964552328
5.637056112289429,0.0015329618472605944,-0.014243806541763177,0.0033716966233770843
5.736258029937744,0.0013440033653751016,-0.014243806541763177,0.0032640638731571891
5.837383985519409,0.001433764467947185,-0.014243806541763177,0.0031809176897348579
5.932224988937378,0.0007401015609502792,-0.018991742055684227,0.0030180223103339395
6.038779973983765,0.0007401015609502792,-0.018991742055684227,0.0028743754797130728
6.131803035736084,-0.0006369186448864639,-0.023739677569605284,0.0025693168410974585
