time,Raw cam yaw,Raw odom yaw,HP-filtered cam yaw,HP-filtered odom yaw,Kalman filtered fused yaw
0.4989049434661865,-0.0018722470849752426,0.009495871027842084,-0.0018722470849752426,0.009495871027842084,0.00072006961207302426
0.5972540378570557,-0.0018722470849752426,0.009495871027842084,0.0018722470849752426,-0.009495871027842084,0.0011968376929573999
0.7024540901184082,-0.0018722470849752426,0.004747935513921029,-0.0018722470849752426,0.004747935513921029,0.00086344606481271664
0.799468994140625,-0.0018722470849752426,0.004747935513921029,0.0018722470849752426,-0.004747935513921029,0.00031854262219042196
0.8974208831787109,-0.0018722470849752426,0.004747935513921029,-0.0018722470849752426,0.004747935513921029,0.01029897204951024
0.9974648952484131,2.23635488509899e-05,0.004747935513921029,0.0037668577188014756,-0.004747935513921029,0.0053263888686195362
1.0971319675445557,2.23635488509899e-05,-0.004747935513921078,-0.0037668577188014756,-0.004747935513921078,-0.0052536592322833192
1.2008540630340576,0.01775805652141571,-0.009495871027842134,0.021502550691366192,2.1141942363467336e-17,-0.011519132062681313
1.2990319728851318,0.032550692558288574,-0.014243806541763191,-0.0067099146544933284,-0.004747935513921078,-0.0167503159499637
1.460853099822998,0.032550692558288574,-0.014243806541763191,0.0067099146544933284,0.004747935513921078,-0.016021554911101646
1.6369359493255615,0.032550692558288574,-0.018991742055684248,-0.0067099146544933284,-0.009495871027842134,-0.020370747006650224
1.6401240825653076,0.032550692558288574,-0.018991742055684248,0.0067099146544933284,0.009495871027842134,-0.019957145508335258
1.7169280052185059,0.04096703976392746,-0.018991742055684248,0.0017064325511455573,-0.009495871027842134,-0.019777135467336712
1.7971410751342773,0.04611836373806,-0.018991742055684248,0.0034448914229869812,0.009495871027842134,-0.019587832484421738
1.8973050117492676,0.04164990037679672,-0.018991742055684248,-0.007913354784250256,-0.009495871027842134,-0.019379745314075963
1.9996099472045898,0.04164990037679672,-0.018991742055684248,0.007913354784250256,0.009495871027842134,-0.01926294220407334
2.1003658771514893,0.04044730216264725,-0.018991742055684248,-0.009115952998399731,-0.009495871027842134,-0.01917757052424382
2.1972270011901855,0.020408622920513153,-0.018991742055684248,-0.010922726243734367,0.009495871027842134,-0.01907786580531393
2.3037679195404053,0.020408622920513153,-0.014243806541763191,0.010922726243734367,-0.004747935513921078,-0.014296769102705654
2.401073932647705,0.012664700858294964,-0.009495871027842141,-0.018666648305952556,0.009495871027842127,-0.0095195569788018401
2.4996368885040283,0.005281559191644192,-0.009495871027842141,0.011283506639301784,-0.009495871027842127,-0.0095069179457165955
2.598747968673706,-0.004687486682087183,-0.009495871027842141,-0.021252552513033162,0.009495871027842127,-0.0094983850461321066
2.774785041809082,-0.010680838488042355,-0.0047479355139210845,0.01525920070707799,-0.004747935513921071,-0.0047457657869298441
2.8619470596313477,-0.010680838488042355,-0.0047479355139210845,-0.01525920070707799,0.004747935513921071,-0.0047464180353298212
2.928356885910034,-0.010680838488042355,-3.469446951953614e-17,0.01525920070707799,-2.1141942363467336e-17,1.9108724880444183e-06
2.997291088104248,-0.03444968909025192,-3.469446951953614e-17,-0.03902805130928756,2.1141942363467336e-17,4.3109098839186344e-06
3.1102259159088135,-0.03444968909025192,-3.469446951953614e-17,0.03902805130928756,-2.1141942363467336e-17,3.0153550476461066e-06
3.1996500492095947,-0.04430051147937775,-3.469446951953614e-17,-0.048878873698413386,2.1141942363467336e-17,2.7122776334390086e-06
3.300139904022217,-0.04430051147937775,-3.469446951953614e-17,0.048878873698413386,-2.1141942363467336e-17,1.8971787251256811e-06
3.4001970291137695,-0.053689777851104736,-3.469446951953614e-17,-0.05826814007014037,2.1141942363467336e-17,1.6082981719664491e-06
3.5016930103302,-0.053689777851104736,0.004747935513921015,0.05826814007014037,-2.1141942363467336e-17,1.1249752173078664e-06
3.6003050804138184,-0.05899956822395325,0.004747935513921015,-0.06357793044298889,0.004747935513921071,0.004748869825448164
3.6988019943237305,-0.07256358861923218,0.004747935513921015,0.05001391004770995,-0.004747935513921071,0.0047487281067630088
3.8022520542144775,-0.07256358861923218,0.004747935513921015,-0.05001391004770995,0.004747935513921071,0.0047484899200071901
3.898430109024048,-0.07336701452732086,0.009495871027842072,0.049210484139621265,-1.4094628242311558e-17,0.0094962866722204664
4.0833799839019775,-0.07336701452732086,0.004747935513921015,-0.049210484139621265,-0.004747935513921043,0.004748209591929467
4.17617392539978,-0.07505719363689423,0.009495871027842072,0.0475203050300479,0.0094958710278421,0.009496078542017658
4.200617074966431,-0.07505719363689423,0.009495871027842072,-0.0475203050300479,-0.0094958710278421,0.0094960161808949062
4.298532009124756,-0.06476522982120514,0.009495871027842072,0.057812268845736994,0.0094958710278421,0.009495960201520201
4.399461984634399,-0.06476522982120514,0.009495871027842072,-0.057812268845736994,-0.0094958710278421,0.0094959334035080306
4.513973951339722,-0.06476522982120514,0.004747935513921015,0.057812268845736994,0.004747935513921043,0.0047479763552076143
4.599826097488403,-0.056015852838754654,0.004747935513921015,-0.0490628918632865,-0.004747935513921043,0.0047479604860608537
4.701531887054443,-0.056015852838754654,0.004747935513921015,0.0490628918632865,0.004747935513921043,0.0047479529815650096
4.798407077789307,-0.04849470034241676,0.009495871027842072,-0.04154173936694861,1.3552527156068805e-17,0.0094958826885646261
4.902946949005127,-0.04849470034241676,-4.163336342344337e-17,0.04154173936694861,-0.009495871027842127,6.8208882847420327e-09
4.996685981750488,-0.048222821205854416,0.004747935513921015,-0.041269860230386264,0.014243806541763184,0.0047479407254053252
5.1004180908203125,-0.048222821205854416,-4.163336342344337e-17,0.041269860230386264,-0.01899174205568424,3.318611864477905e-09
5.201075077056885,-0.031193116679787636,0.004747935513921015,-0.024240155704319484,0.0237396775696053,0.0047479372440291205
5.376010894775391,-0.023433225229382515,0.004747935513921015,0.032000047154724605,-0.0237396775696053,0.0047479364628198878
5.485028028488159,-0.023433225229382515,-4.163336342344337e-17,-0.032000047154724605,0.0237396775696053,0.0047479361776618483
5.5607030391693115,-0.019512677565217018,-4.163336342344337e-17,0.0359205948188901,-0.028487613083526358,3.2146601700033806e-10
5.597001075744629,-0.019512677565217018,-4.163336342344337e-17,-0.0359205948188901,0.028487613083526358,2.2486074807703815e-10
5.699043035507202,-0.030255045741796494,-4.163336342344337e-17,0.025178226642310626,-0.028487613083526358,2.4387832725514258e-10
