time,Raw cam yaw,Raw odom yaw,Kalman filtered fused yaw,Control signal
0.2743690013885498,0.00047160437679849565,0.0,7.9570001295927597e-05,-0.0001592991412469772
0.32441091537475586,0.0003907461650669575,0.0,0.00012476137025222033,-0.00024993139804348983
0.42760491371154785,0.0003907461650669575,0.0,0.00015818811963204868,-0.00031710126761793993
0.5234730243682861,0.0003907461650669575,-0.004747935513921055,0.00017067607014960645,-0.00034241851803896414
0.6287651062011719,0.0003907461650669575,0.0,0.00019182680961082538,-0.00038510364492595512
0.7255949974060059,2.94335268335999e-06,-0.009495871027842112,0.00015577315312931831,-0.00031330788705515044
0.8247671127319336,2.94335268335999e-06,-0.009495871027842112,0.00012713432506863384,-0.00025628450422447328
0.9581470489501953,2.94335268335999e-06,-0.02373967756960528,7.9503995285965434e-05,-0.00016118285686494109
1.0396389961242676,-0.0008370291907340288,-0.028487613083526337,-2.1018044751463e-05,3.9903257882400913e-05
1.1370599269866943,-0.010888135991990566,-0.028487613083526337,-0.00070863050126218987,0.0014165444844478434
1.231036901473999,-0.009494355879724026,-0.028487613083526337,-0.0012438333070611258,0.002489433567548569
1.3330531120300293,-0.009494355879724026,-0.037983484111368454,-0.0017507768362567332,0.003506812946809382
1.4261910915374756,-0.009600342251360416,-0.04273141962528951,-0.0022440591920012683,0.0044978498202285118
1.5247020721435547,-0.012412414886057377,-0.04273141962528951,-0.0028821986689247549,0.0057798591398261984
1.6249949932098389,-0.009581547230482101,-0.04747935513921056,-0.0033541963552393534,0.0067305256349567116
1.7259910106658936,0.0002711975248530507,-0.04747935513921056,-0.0032352013019949855,0.0064990160622956199
1.8224611282348633,0.0002711975248530507,-0.04747935513921056,-0.0031128811315703766,0.0062606111887943527
1.9274981021881104,0.002123587764799595,-0.04273141962528951,-0.0028617714389948079,0.0057641333043606793
2.0288031101226807,0.0005905102589167655,-0.04273141962528951,-0.0027083416673136479,0.0054626999452147759
2.233370065689087,0.0016771345399320126,-0.04273141962528951,-0.0024803202327750812,0.0050116300964893916
2.2617781162261963,0.0016771345399320126,-0.04747935513921056,-0.0022610998188239066,0.0045777214503521782
2.336574077606201,0.0022676950320601463,-0.04747935513921056,-0.0020029347302855994,0.0040654067220684429
2.4226880073547363,0.0022676950320601463,-0.04747935513921056,-0.0017503681675356119,0.003563781642740362
2.5283610820770264,0.011958412826061249,-0.04747935513921056,-0.00080375221140815945,0.0016721707637876704
2.626025915145874,0.007265070918947458,-0.04747935513921056,-0.00023238564286029862,0.00052990390693117954
2.725569009780884,0.00498273316770792,-0.04747935513921056,0.0001468319569306416,-0.0002288249029720536
2.831644058227539,0.00498273316770792,-0.04747935513921056,0.00050545698670937961,-0.00094708559732713824
2.92651104927063,0.004800870548933744,-0.04273141962528951,0.0008378993943129315,-0.0016136450939267888
3.0270190238952637,0.004083892330527306,-0.04747935513921056,0.0010893942964300834,-0.0021188119166051858
3.1286489963531494,0.0032346409279853106,-0.04747935513921056,0.001264408673440432,-0.0024713676272460922
3.4191019535064697,0.004266276024281979,-0.04273141962528951,0.0015053808299290092,-0.0029563191207107272
3.4429409503936768,0.004266276024281979,-0.04273141962528951,0.0017284606968667607,-0.003405931218483925
3.446392059326172,0.004266276024281979,-0.04273141962528951,0.0019347824816991694,-0.0038224389064569399
3.6595959663391113,0.004266276024281979,-0.04747935513921056,0.002118357116316505,-0.0041938189193034209
3.6812829971313477,0.004266276024281979,-0.04747935513921056,0.0022886994122570847,-0.004539074323863761
4.132436990737915,0.004266276024281979,-0.04747935513921056,0.002447250725590789,-0.0048610643360737071
4.136404037475586,0.005377455148845911,-0.04747935513921056,0.002654092959794845,-0.0052800462117478736
4.139216899871826,0.005377455148845911,-0.04747935513921056,0.0028444950954885774,-0.0056665278903860906
4.1433939933776855,0.003184718545526266,-0.04747935513921056,0.0029192660577944027,-0.0058219032198652283
4.146661043167114,0.003184718545526266,-0.04747935513921056,0.0029963142860612796,-0.0059819867282533629
4.2380499839782715,0.0027643474750220776,-0.04747935513921056,0.0030601627211915752,-0.0061157990275052037
4.328617095947266,0.016705607995390892,-0.04747935513921056,0.003621599975136188,-0.0072458661739188785
4.436408996582031,0.016705607995390892,-0.052227290653131614,0.0040927406482277528,-0.0081962762678129929
4.526803970336914,0.016705607995390892,-0.052227290653131614,0.0044839767980503192,-0.0089876580541134315
4.634293079376221,0.024939635768532753,-0.04747935513921056,0.0050001373270793029,-0.010029885049147542
4.735058069229126,0.010815105400979519,-0.052227290653131614,0.0051052994300196455,-0.010250397177062729
4.835715055465698,0.008352357894182205,-0.04747935513921056,0.0051442300558087765,-0.010338537546936533
4.926259994506836,-0.00039099063724279404,-0.04747935513921056,0.0050585000148261486,-0.01017721144251371
5.033860921859741,-0.00039099063724279404,-0.052227290653131614,0.005012308897443753,-0.010094862286949615
5.122926950454712,-0.00039099063724279404,-0.04747935513921056,0.0050060269374729415,-0.010092310680868299
5.223562955856323,-0.0013786740601062775,-0.052227290653131614,0.0050331911304189667,-0.010156698848174796
5.341284990310669,-0.0007639901014044881,-0.052227290653131614,0.0051010551098431582,-0.01030261364600525
5.428713083267212,-0.00044909201096743345,-0.052227290653131614,0.0052036823040977091,-0.010518252025488561
5.537835121154785,-0.00044909201096743345,-0.052227290653131614,0.0053385075814317137,-0.010798547747854156
