time,Raw cam yaw,Raw odom yaw,HP-filtered cam yaw,HP-filtered odom yaw,Kalman filtered fused yaw
0.5827949047088623,-0.0006735851638950408,0.0,-0.0006735851638950408,0.0,-6.1189911770480026e-05
0.6953659057617188,-0.0006735851638950408,0.0,0.0006735851638950408,0.0,-0.0001120763418349138
0.7652158737182617,-0.0006735851638950408,0.0,-0.0006735851638950408,0.0,-0.00015541181873923981
0.876183032989502,-0.0006735851638950408,0.00949587102784211,0.0006735851638950408,0.00949587102784211,0.00047496023710741906
1.012660026550293,-0.0006735851638950408,0.00949587102784211,-0.0006735851638950408,-0.00949587102784211,0.0010294240261480426
1.0920090675354004,-0.0006735851638950408,0.01899174205568422,0.0006735851638950408,0.01899174205568422,0.0020931249424740602
1.1528139114379883,-8.175989933079109e-05,0.01899174205568422,-8.175989933079109e-05,-0.01899174205568422,0.0030873035041767936
1.2475700378417969,0.0011392858577892184,0.01899174205568422,0.0013028056564508006,0.01899174205568422,0.0040607527190288269
1.5400440692901611,-0.0006094961427152157,0.01899174205568422,-0.003051587656955235,-0.01899174205568422,0.0048748405701615092
1.5439178943634033,-0.0006094961427152157,0.01899174205568422,0.003051587656955235,0.01899174205568422,0.0056347608220732167
1.5465948581695557,-0.0006094961427152157,0.01899174205568422,-0.003051587656955235,-0.01899174205568422,0.0063494029125323002
1.9163100719451904,-0.007169161923229694,0.01899174205568422,-0.0035080781235592435,0.01899174205568422,0.006721366151578697
1.9202439785003662,-0.007169161923229694,0.01899174205568422,0.0035080781235592435,-0.01899174205568422,0.0070511944268229643
1.924022912979126,-0.007169161923229694,0.01899174205568422,-0.0035080781235592435,0.01899174205568422,0.0073358948637921289
1.9722769260406494,-0.006683885585516691,0.01899174205568422,0.003993354461272246,-0.01899174205568422,0.0075964134335263682
2.0423450469970703,-0.006683885585516691,0.023739677569605277,-0.003993354461272246,0.023739677569605277,0.0080584867466790694
2.1415250301361084,-0.007194784935563803,0.023739677569605277,0.0034824551112251343,-0.023739677569605277,0.0084476951037229693
2.25518798828125,-0.013240458443760872,0.023739677569605277,-0.009528128619422203,0.023739677569605277,0.0084298058323646098
2.369023084640503,-0.013240458443760872,0.023739677569605277,0.009528128619422203,-0.023739677569605277,0.0083552206934021361
2.4478180408477783,-0.014544916339218616,0.023739677569605277,-0.010832586514879948,0.023739677569605277,0.0081489519885361034
2.7452619075775146,-0.018779326230287552,0.028487613083526327,0.006598176623811011,-0.018991742055684227,0.0079386438585638472
2.851746082305908,-0.018779326230287552,0.02373967756960527,-0.006598176623811011,0.01424380654176317,0.0073807700687569776
2.854717969894409,-0.018779326230287552,0.02373967756960527,0.006598176623811011,-0.01424380654176317,0.0068180645403000794
2.858828067779541,-0.018779326230287552,0.02373967756960527,-0.006598176623811011,0.01424380654176317,0.0062643339917054439
2.9700698852539062,-0.01877453550696373,0.02373967756960527,0.006602967347134833,-0.01424380654176317,0.0057305588468775839
3.039691925048828,-0.030133670195937157,0.028487613083526327,-0.01796210203610826,0.018991742055684227,0.0047512676100406786
3.1565449237823486,-0.04100712388753891,0.028487613083526327,0.007088648344506507,-0.018991742055684227,0.003054484997128439
3.4053640365600586,-0.0508728101849556,0.028487613083526327,-0.016954334641923193,0.018991742055684227,0.00076489709863304277
3.473006010055542,-0.0508728101849556,0.02373967756960527,0.016954334641923193,-0.023739677569605284,-0.0016996384041023632
3.476456880569458,-0.0508728101849556,0.02373967756960527,-0.016954334641923193,0.023739677569605284,-0.0039740826124086649
3.5669519901275635,-0.07518099993467331,0.02373967756960527,-0.0073538551077945175,-0.023739677569605284,-0.0077614748453234805
3.7798140048980713,-0.07518099993467331,0.023739677569605263,0.0073538551077945175,0.023739677569605273,-0.011250484135159449
3.7836248874664307,-0.07518099993467331,0.023739677569605263,-0.0073538551077945175,-0.023739677569605273,-0.014438829193774953
3.873323917388916,-0.07459773868322372,0.028487613083526313,0.007937116359244102,0.028487613083526323,-0.016965012807564104
4.107611894607544,-0.0745493620634079,0.03323554859744737,-0.007888739739428276,-0.023739677569605266,-0.018897429546680972
4.111748933792114,-0.0745493620634079,0.03323554859744737,0.007888739739428276,0.023739677569605266,-0.020591194371379996
4.186372995376587,-0.06947775185108185,0.028487613083526316,-0.002817129527102227,-0.028487613083526323,-0.022038462601987465
4.4578468799591064,-0.06851603090763092,0.028487613083526316,0.003778850470553155,0.028487613083526323,-0.023212614882426652
4.605967044830322,-0.06851603090763092,0.028487613083526316,-0.003778850470553155,-0.028487613083526323,-0.02419456411486719
4.609135866165161,-0.06851603090763092,0.028487613083526316,0.003778850470553155,0.028487613083526323,-0.024998452292788034
4.6128990650177,-0.06851603090763092,0.028487613083526316,-0.003778850470553155,-0.028487613083526323,-0.025638020514387162
4.713338851928711,-0.07370393723249435,0.028487613083526316,-0.0014090558543102796,0.028487613083526323,-0.026460209414310692
4.782299041748047,-0.07407909631729126,0.03323554859744737,0.001033896769513374,-0.023739677569605266,-0.026849268596083182
4.863807916641235,-0.06781470775604248,0.03323554859744737,0.005230491791735406,0.023739677569605266,-0.026707833182165595
4.942342042922974,-0.07435287535190582,0.028487613083526316,-0.011768659387598749,-0.028487613083526323,-0.027186316740204056
5.0605149269104,-0.08871989697217941,0.028487613083526316,-0.002598362232674842,0.028487613083526323,-0.02846703291334933
5.283844947814941,-0.08871989697217941,0.028487613083526316,0.002598362232674842,-0.028487613083526323,-0.029605401496358902
5.393471956253052,-0.09030593186616898,0.028487613083526316,-0.004184397126664405,0.028487613083526323,-0.030706350693645551
5.3963000774383545,-0.09030593186616898,0.028487613083526316,0.004184397126664405,-0.028487613083526323,-0.031668729393891419
